ÀÚ¶óºÏ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1292,30,5.00,24,48,26,51,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,7,7,7,100841,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Ä«Å°,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1293,30,5.00,24,48,26,51,19,3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,0,7,7,7,100370,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#¼ø¹æ
µð¾î·é,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1236,30,5.00,42,28,47,52,19,3,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,102162,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
¾Æ½ºÅ¸·Î,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1237,30,5.00,42,28,47,52,19,3,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,102164,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
±â¸°,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1245,30,5.00,42,28,47,52,19,3,90,0,0,10,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,105089,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
»þ¿ìÆ®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1246,30,5.00,42,28,47,52,19,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,105165,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
È­ÀÌÅä½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1247,30,5.00,42,28,47,52,19,3,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100000,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
´ÙÅ©¹«ÀÌ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1265,30,5.00,42,28,47,52,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,130904,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
¾ÏÈæ°ñ·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,1266,30,5.00,42,28,47,52,19,3,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,130762,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#ÁøÈ­ÈÄ
#°ø¹æ
C³×°í½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2006,30,5.00,33,45,42,31,19,3,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100276,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¾ó·èºÎÀÌºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2005,30,5.00,33,45,42,31,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100258,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CºÎºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2002,30,5.00,33,45,42,31,19,3,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100254,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¿ì¸®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2000,30,5.00,33,45,42,31,19,3,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100250,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CºÎÀÌºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2004,30,5.00,33,45,42,31,19,3,0,40,60,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100256,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C´Ù°í½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2007,30,5.00,33,45,42,31,19,3,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100278,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C±â¶óµ·,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2012,30,5.00,33,45,42,31,19,3,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100308,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°í¹ÝÄÉ½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2015,30,5.00,33,45,42,31,19,3,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100339,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÀð±×¶ó,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2016,30,5.00,33,45,42,31,19,3,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100340,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÀð±×,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2017,30,5.00,33,45,42,31,19,3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100341,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÆÇÁö,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2018,30,5.00,33,45,42,31,19,3,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100342,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C´ÙÀÌ³ë½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2021,30,5.00,33,45,42,31,19,3,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100352,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¸¸¸ð,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2022,30,5.00,33,45,42,31,19,3,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100355,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¸¸¸ð¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2023,30,5.00,33,45,42,31,19,3,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100356,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C·¥°¡½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2026,30,5.00,33,45,42,31,19,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100389,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÄí·Î·Î,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2027,30,5.00,33,45,42,31,19,3,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,105217,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
CÄ«ºñÆ®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2009,30,5.00,24,45,24,50,19,3,0,0,70,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100295,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CºÒ±×¸®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2001,30,5.00,24,45,24,50,19,3,0,0,70,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100253,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÅ¥ÀÌ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2010,30,5.00,24,45,24,50,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100297,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÅõ¸£µ·,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2013,30,5.00,24,45,24,50,19,3,0,30,70,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100309,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°í¸£°í,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2014,30,5.00,24,45,24,50,19,3,0,0,90,10,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100310,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C±â°¡·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2019,30,5.00,24,45,24,50,19,3,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100343,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°¡°¡·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2020,30,5.00,24,45,24,50,19,3,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100346,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#¼ø¹æ
C·Î±â¾È,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2008,30,5.00,39,26,44,48,19,3,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100286,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°ñµåºÎºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2003,30,5.00,39,26,44,48,19,3,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100255,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°ñµåÄ«ºñÆ®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2011,30,5.00,39,26,44,48,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100298,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÆ÷ÀÌºñ½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2024,30,5.00,39,26,44,48,19,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100361,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C½Ç¹ö¿ì¸®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2025,30,5.00,39,26,44,48,19,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100388,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#ÀÏ¹Ý ÃÊº¸Á¸ ÆäÆ®
#Å¾½Â
#
#°ø¹æ
CÄ«Å¸¸£Ä«½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2028,30,5.00,33,45,42,31,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100283,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C´ÙÀÌ³ë,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2033,30,5.00,33,45,42,31,19,3,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100351,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÇÁ¶óÅ°Åä½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2034,30,5.00,33,45,42,31,19,3,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100353,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C½ºÅÙÅä½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2035,30,5.00,33,45,42,31,19,3,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100354,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÈÄ¹ÙÆ¼,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2036,30,5.00,33,45,42,31,19,3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,101532,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
CÁø°í¸£°í¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2031,30,5.00,24,45,24,50,19,3,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,110002,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁøº£·ç·ç,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2030,30,5.00,24,45,24,50,19,3,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,110001,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø³ë¸£³ë¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2032,30,5.00,24,45,24,50,19,3,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,110003,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁøº£¸£°¡,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2029,30,5.00,24,45,24,50,19,3,60,40,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,110000,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#¼ø¹æ
#
#ÀÏ¹Ý Æ÷È¹Á¸ ÆäÆ®
#¹èÆ²
#
#°ø¹æ
C±×¸°°í¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2043,30,5.00,33,46,43,32,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102041,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁ¦¸£Á¦¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2045,30,5.00,33,46,43,32,19,3,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,103095,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cºí¸£ºí¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2046,30,5.00,33,46,43,32,19,3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,103098,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¹®¿ïÇÁ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2052,30,5.00,33,46,43,32,19,3,0,40,60,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,101875,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
C²¿²¿ºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2041,30,5.00,24,46,25,51,19,3,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100262,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø¿ìÇª,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2047,30,5.00,24,46,25,51,19,3,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102039,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÆä·ç·ç,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2048,30,5.00,24,46,25,51,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100874,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÇÎ¸£ÇÎ¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2049,30,5.00,24,46,25,51,19,3,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,103096,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C²¿¹Ì,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2050,30,5.00,24,46,25,51,19,3,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100259,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cº¸¸£ºñ½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2053,30,5.00,24,46,25,51,19,3,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102040,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C½º³ë¹ÖÅ©,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2054,30,5.00,24,46,25,51,19,3,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102056,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¿¬±â³ë,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2055,30,5.00,24,46,25,51,19,3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102067,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¸µÄÚ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2056,30,5.00,24,46,25,51,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102074,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÇªÅ¸ÇªÅ¸,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2057,30,5.00,24,46,25,51,19,3,60,0,0,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102191,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÄ«¸£Ä«·Îµ·,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2058,30,5.00,24,46,25,51,19,3,10,0,0,90,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102192,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¿¬¸£¿¬¸£,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2059,30,5.00,24,46,25,51,19,3,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,103097,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÂ÷Å©·Ð,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2060,30,5.00,24,46,25,51,19,3,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,105216,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#¼ø¹æ
C²¿ºñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2040,30,5.00,39,27,45,49,19,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100260,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÅ¸·Î°ï,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2042,30,5.00,39,27,45,49,19,3,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100277,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¾Æ¸£¸¶µô,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2044,30,5.00,39,27,45,49,19,3,40,0,0,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102190,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C²¿ºñ¿À,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2051,30,5.00,39,27,45,49,19,3,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100261,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁøÇªÇª,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2061,30,5.00,39,27,45,49,19,3,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102038,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁøÅõÅõ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2062,30,5.00,39,27,45,49,19,3,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102037,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÇÁÀÌÅä,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2063,30,5.00,39,27,45,49,19,3,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100375,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¸ð³ª½ÃÇÁ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2064,30,5.00,39,27,45,49,19,3,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100376,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¶ó³ªÇÁ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2065,30,5.00,39,27,45,49,19,3,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100377,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¶óÀÌÈ¥,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2066,30,5.00,39,27,45,49,19,3,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100378,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÅ¸ÀÌÈ¥,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2067,30,5.00,39,27,45,49,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100430,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¹ÙÄñ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2068,30,5.00,39,27,45,49,19,3,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102147,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C°¡°íÀÏ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2069,30,5.00,39,27,45,49,19,3,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102193,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C½ºÇÇ¿Â,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2070,30,5.00,39,27,45,49,19,3,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102196,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÅä¶óÆ¼½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2071,30,5.00,39,27,45,49,19,3,90,0,0,10,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100250,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#ÀÏ¹Ý Æ÷È¹Á¸ ÆäÆ®
#Å¾½Â
#
#°ø¹æ
C°í¸£µ·,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2072,30,5.00,33,45,42,31,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100307,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø¸®ºñ³ë,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2074,30,5.00,33,45,42,31,19,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102065,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø¹Ý±â³ë,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2075,30,5.00,33,45,42,31,19,3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102063,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cµ¥ºí·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2076,30,5.00,33,45,42,31,19,3,0,10,90,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,105100,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
C¶ó°í°í,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2077,30,5.00,24,46,25,51,19,3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100279,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø¾á±â·Î,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2078,30,5.00,24,46,25,51,19,3,0,30,70,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102062,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÁø¹Ýº¸·Î,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2079,30,5.00,24,46,25,51,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102064,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cµµ¶óºñ½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2080,30,5.00,24,46,25,51,19,3,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100362,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cº¼ÄÉ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2081,30,5.00,24,46,25,51,19,3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102091,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#¼ø¹æ
CÁøºÎ¸£µ·,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2073,30,5.00,39,27,45,49,19,3,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102066,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C¹«ÀÌ,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2082,30,5.00,39,27,45,49,19,3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100348,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#Äù½ºÆ® ÆäÆ®
#¹èÆ²
#
#°ø¹æ
C¸ð³ªÅä,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2090,30,5.00,31,42,39,32,19,3,0,40,60,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,101886,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
Cµ¥ºô¹Ù·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2091,30,5.00,31,42,39,32,19,3,0,30,70,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,102125,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
#
#¼ø¹æ
#
#
#Äù½ºÆ® ÆäÆ®
#Å¾½Â
#
#°ø¹æ
CÁö¹ß¸®,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2093,30,5.00,34,47,44,33,19,3,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,102101,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
CÆÄ¸£Ã¼,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2094,30,5.00,34,47,44,33,19,3,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,102103,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
#
#°ø¼ø
C°ñ·Î½º,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2092,30,5.00,25,47,26,52,19,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,100374,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
C»þ¸£Ã¼,Ä¾,ÑÀ,Ò¶,¹Ç,ð¤ÍÁ,2095,30,5.00,25,47,26,52,19,3,0,0,70,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,2,102105,1,1,,0,500,,0,500,,0,500,,0,500,,0,500,,6
